File Path,Project Name,File Name,Function Name,Log Type,Line Number,Classification
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\instance_norm_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,instance_norm_test.py,test_instance_norm_model_helper,Assertion,272,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\instance_norm_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,instance_norm_test.py,test_instance_norm_model_helper,Assertion,262,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\instance_norm_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,instance_norm_test.py,test_instance_norm_model_helper,Assertion,263,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\instance_norm_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,instance_norm_test.py,test_instance_norm_model_helper,Assertion,265,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\instance_norm_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,instance_norm_test.py,test_instance_norm_model_helper,Assertion,266,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\integral_image_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,integral_image_ops_test.py,test_integral_image_ops,Body,21,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\integral_image_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,integral_image_ops_test.py,test_integral_image_gradient_ops,Body,57,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\jsd_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,jsd_ops_test.py,test_bernoulli_jsd,Body,30,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\key_split_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,key_split_ops_test.py,test_key_split_op,Body,24,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lars_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lars_test.py,test_lars,Body,18,"[1, 3, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_grad_op,Body,73,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_op,Body,104,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_grad,Body,148,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_op_c10,Body,179,"[3, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_op_c10_preallocated_outputs,Body,222,"[3, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_op_pytorch,Body,267,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_op_pytorch_cuda,Body,295,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_op_jit,Body,325,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_brew_wrapper,Body,359,[9]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\layer_norm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,layer_norm_op_test.py,test_layer_norm_with_empty_batch,Body,381,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\leaky_relu_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,leaky_relu_test.py,test_leaky_relu_gradients,Body,53,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\leaky_relu_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,leaky_relu_test.py,test_leaky_relu_layout,Body,73,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\leaky_relu_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,leaky_relu_test.py,test_leaky_relu_reference_check,Body,101,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\leaky_relu_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,leaky_relu_test.py,test_leaky_relu_device_check,Body,131,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\leaky_relu_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,leaky_relu_test.py,test_leaky_relu_model_helper_helper,Body,150,[9]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\leaky_relu_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,leaky_relu_test.py,test_leaky_relu_model_helper_helper,Assertion,172,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\learning_rate_adaption_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,learning_rate_adaption_op_test.py,test_learning_rate_adaption_op_normalization,Body,23,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\learning_rate_adaption_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,learning_rate_adaption_op_test.py,test_learning_rate_adaption_op_without_normalization,Body,58,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\learning_rate_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,learning_rate_op_test.py,test_alter_learning_rate_op,Body,22,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\learning_rate_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,learning_rate_op_test.py,test_hill_learning_rate_op,Body,50,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\learning_rate_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,learning_rate_op_test.py,test_slope_learning_rate_op,Body,87,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\learning_rate_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,learning_rate_op_test.py,test_gate_learningrate,Body,124,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\learning_rate_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,learning_rate_op_test.py,test_composite_learning_rate_op,Body,157,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\learning_rate_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,learning_rate_op_test.py,test_composite_learning_rate_op,Assertion,216,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lengths_pad_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lengths_pad_op_test.py,test_lengths_pad,Body,26,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lengths_reducer_fused_nbit_rowwise_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lengths_reducer_fused_nbit_rowwise_ops_test.py,test_sparse_lengths_sum,Body,20,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lengths_reducer_fused_nbit_rowwise_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lengths_reducer_fused_nbit_rowwise_ops_test.py,test_sparse_lengths_mean,Body,118,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lengths_reducer_fused_nbit_rowwise_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lengths_reducer_fused_nbit_rowwise_ops_test.py,test_sparse_lengths_sum_rowwise_sparse,Body,200,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lengths_reducer_fused_nbit_rowwise_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lengths_reducer_fused_nbit_rowwise_ops_test.py,test_sparse_lengths_mean_rowwise_sparse_with_skipped_pruning,Body,324,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lengths_tile_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lengths_tile_op_test.py,test_lengths_tile,Body,24,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lengths_top_k_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lengths_top_k_ops_test.py,test_lengths_top_k_op,Body,18,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lengths_top_k_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lengths_top_k_ops_test.py,test_lengths_top_k_empty_op,Body,49,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\length_split_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,length_split_op_test.py,test_length_split_edge,Body,32,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\length_split_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,length_split_op_test.py,test_length_split_arg,Body,57,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\length_split_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,length_split_op_test.py,test_length_split_override_arg,Body,80,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\length_split_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,length_split_op_test.py,test_length_split_even_divide,Body,106,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\length_split_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,length_split_op_test.py,test_length_split_random,Body,132,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\listwise_l2r_operator_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,listwise_l2r_operator_test.py,test_lambda_rank_loss,Body,64,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\load_save_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,load_save_test.py,load_save,Body,42,"[3, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\locally_connected_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,locally_connected_op_test.py,test_lc_2d,Body,27,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\locally_connected_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,locally_connected_op_test.py,test_lc_1d,Body,108,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\locally_connected_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,locally_connected_op_test.py,test_lc_3d,Body,167,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\loss_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,loss_ops_test.py,test_averaged_loss,Body,16,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lpnorm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lpnorm_op_test.py,test_Lp_Norm,Body,77,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\lpnorm_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,lpnorm_op_test.py,test_lpnorm_shape_inference,Body,92,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\margin_loss_l2r_operator_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,margin_loss_l2r_operator_test.py,test_session_margin_loss,Body,32,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\margin_ranking_criterion_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,margin_ranking_criterion_op_test.py,test_margin_ranking_criterion,Body,21,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\math_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,math_ops_test.py,test_elementwise_power,Body,21,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\math_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,math_ops_test.py,test_sign,Body,42,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\matmul_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,matmul_op_test.py,test_matmul,Body,26,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\matmul_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,matmul_op_test.py,test_matmul_axis,Body,64,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\matmul_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,matmul_op_test.py,test_batch_matmul,Body,140,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\matmul_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,matmul_op_test.py,test_numpy_batch_matmul,Body,228,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\matmul_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,matmul_op_test.py,test_numpy_batch_matmul_1d,Body,250,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\matmul_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,matmul_op_test.py,test_numpy_batch_matmul_1d_2d,Body,264,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\matmul_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,matmul_op_test.py,test_numpy_batch_matmul_2d_1d,Body,278,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\mean_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,mean_op_test.py,test_mean,Body,23,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\merge_id_lists_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,merge_id_lists_op_test.py,test_merge_id_lists_op,Body,71,"[8, 6, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\mkl_conv_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,mkl_conv_op_test.py,test_mkl_convolution,Body,27,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\mkl_packed_fc_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,mkl_packed_fc_op_test.py,test_packed_fc,Body,25,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\mkl_packed_fc_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,mkl_packed_fc_op_test.py,test_packed_fc_axis,Body,53,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\mod_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,mod_op_test.py,test_mod,Body,34,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\moments_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,moments_op_test.py,test_moments,Body,46,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\momentum_sgd_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,momentum_sgd_test.py,test_momentum_sgd,Body,20,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\momentum_sgd_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,momentum_sgd_test.py,test_sparse_momentum_sgd,Body,83,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\momentum_sgd_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,momentum_sgd_test.py,test_fp16momentum_sgd,Body,147,[3]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\mpi_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,mpi_test.py,test_broadcast,Body,42,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\mpi_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,mpi_test.py,test_reduce,Body,67,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\mpi_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,mpi_test.py,test_allreduce,Body,94,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\mpi_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,mpi_test.py,test_sendrecv,Body,127,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\negate_gradient_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,negate_gradient_op_test.py,test_forward,Body,18,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\negate_gradient_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,negate_gradient_op_test.py,test_grad,Body,28,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\ngram_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,ngram_ops_test.py,test_ngram_from_categorical_op,Body,25,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\normalize_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,normalize_op_test.py,test_normalize,Body,22,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\normalize_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,normalize_op_test.py,test_normalize_L1,Body,45,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\numpy_tile_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,numpy_tile_op_test.py,test_numpy_tile,Body,22,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\numpy_tile_op_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,numpy_tile_op_test.py,test_numpy_tile_zero_dim,Body,45,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\one_hot_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,one_hot_ops_test.py,test_batch_one_hot,Body,35,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\one_hot_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,one_hot_ops_test.py,test_batch_bucketized_one_hot,Body,67,"[1, 8]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\one_hot_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,one_hot_ops_test.py,test_one_hot,Body,119,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\one_hot_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,one_hot_ops_test.py,test_segment_one_hot,Body,140,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\one_hot_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,one_hot_ops_test.py,test_batch_bucket_one_hot_shape_inference,Body,172,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\onnx_while_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,onnx_while_test.py,test_onnx_while_fibb,Body,24,"[8, 1]"
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\order_switch_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,order_switch_test.py,test_nchw2nhwc,Body,16,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\order_switch_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,order_switch_test.py,test_nhwc2nchw,Body,32,[8]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_pack_with_max_length_ops,Body,66,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_pack_with_max_length_ops,Assertion,113,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_pack_with_max_length_ops,Assertion,131,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_pack_ops,Body,139,[1]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_pack_ops,Assertion,182,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_pack_ops_str,Body,187,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_pack_ops_str,Assertion,209,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_presence_mask,Body,273,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_out_of_bounds,Body,330,[]
.\..\dataset\pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1\caffe2\python\operator_test\pack_ops_test.py,pytorch-5875a2fb3c4f21efec326dff6ba31d793a7194e1,pack_ops_test.py,test_under_bounds,Body,353,[]
